2026-06-18 13:46:20,031 | INFO | ======================================================================
2026-06-18 13:48:24,596 | INFO | 170.40s | Animal                                     | raw=0.324 | adj=0.324 | palette=0.000 | combined=0.178 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | ACCEPTED
2026-06-18 13:48:24,724 | INFO | 171.80s | Bird                                       | raw=0.208 | adj=0.208 | palette=0.000 | combined=0.115 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, with a hood coverin' | skipped
2026-06-18 13:48:24,724 | INFO | 172.20s | Environmental noise                        | raw=0.329 | adj=0.329 | palette=0.000 | combined=0.181 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, with a hood coverin' | ACCEPTED
2026-06-18 13:48:24,858 | INFO | 172.60s | Animal                                     | raw=0.245 | adj=0.245 | palette=0.000 | combined=0.135 | speech=0.00 | scene='The image is a still from a Tamil movie. It shows a close-up of a woma' | skipped
2026-06-18 13:48:24,858 | INFO | 174.00s | Radio                                      | raw=0.091 | adj=0.091 | palette=0.000 | combined=0.050 | speech=0.00 | scene='The image is a still from a Bollywood movie. It shows a close-up of a ' | skipped
2026-06-18 13:48:24,858 | INFO | 174.40s | Inside, small room                         | raw=0.121 | adj=0.121 | palette=0.000 | combined=0.066 | speech=0.00 | scene='The image is a still from a Bollywood movie. It shows a close-up of a ' | skipped
2026-06-18 13:48:24,858 | INFO | 175.40s | Radio                                      | raw=0.091 | adj=0.091 | palette=0.000 | combined=0.050 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:24,858 | INFO | 176.80s | Animal                                     | raw=0.084 | adj=0.084 | palette=0.000 | combined=0.046 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:24,858 | INFO | 177.00s | Bird                                       | raw=0.145 | adj=0.145 | palette=0.000 | combined=0.080 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:24,858 | INFO | 179.40s | Animal                                     | raw=0.134 | adj=0.134 | palette=0.000 | combined=0.074 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, with their head cov' | skipped
2026-06-18 13:48:24,858 | INFO | 179.60s | Inside, small room                         | raw=0.114 | adj=0.114 | palette=0.000 | combined=0.062 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, with their head cov' | skipped
2026-06-18 13:48:24,858 | INFO | 181.60s | Inside, small room                         | raw=0.108 | adj=0.108 | palette=0.000 | combined=0.059 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:24,858 | INFO | 181.80s | Music                                      | raw=0.279 | adj=0.279 | palette=0.000 | combined=0.153 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:24,858 | INFO | 182.60s | Radio                                      | raw=0.169 | adj=0.169 | palette=0.000 | combined=0.093 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:24,858 | INFO | 183.60s | Inside, small room                         | raw=0.088 | adj=0.088 | palette=0.000 | combined=0.049 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:24,858 | INFO | 184.00s | Cricket                                    | raw=0.101 | adj=0.101 | palette=0.000 | combined=0.055 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:24,872 | INFO | 185.20s | Radio                                      | raw=0.093 | adj=0.093 | palette=0.000 | combined=0.051 | speech=0.00 | scene='The image shows a person wrapped in a white blanket, with their head r' | skipped
2026-06-18 13:48:24,872 | INFO | 185.80s | Animal                                     | raw=0.206 | adj=0.206 | palette=0.000 | combined=0.113 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | skipped
2026-06-18 13:48:24,872 | INFO | 186.20s | Dog                                        | raw=0.725 | adj=0.725 | palette=0.000 | combined=0.399 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | ACCEPTED
2026-06-18 13:48:25,073 | INFO | 187.40s | Inside, small room                         | raw=0.070 | adj=0.070 | palette=0.000 | combined=0.039 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wra' | skipped
2026-06-18 13:48:25,073 | INFO | 188.60s | Animal                                     | raw=0.405 | adj=0.405 | palette=0.000 | combined=0.223 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wra' | ACCEPTED
2026-06-18 13:48:25,262 | INFO | 189.20s | Vehicle                                    | raw=0.481 | adj=0.481 | palette=0.000 | combined=0.265 | speech=0.00 | scene='The image shows a person wrapped in a white blanket, with their head r' | ACCEPTED
2026-06-18 13:48:25,383 | INFO | 189.40s | Arrow                                      | raw=0.295 | adj=0.295 | palette=0.000 | combined=0.162 | speech=0.00 | scene='The image shows a person wrapped in a white blanket, with their head r' | ACCEPTED
2026-06-18 13:48:25,508 | INFO | 190.00s | Animal                                     | raw=0.422 | adj=0.422 | palette=0.000 | combined=0.232 | speech=0.00 | scene='The image shows a person wrapped in a white blanket, with their head r' | ACCEPTED
2026-06-18 13:48:25,642 | INFO | 191.40s | Animal                                     | raw=0.171 | adj=0.171 | palette=0.000 | combined=0.094 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young boy wea' | skipped
2026-06-18 13:48:25,642 | INFO | 192.20s | Music                                      | raw=0.837 | adj=0.837 | palette=0.000 | combined=0.460 | speech=0.00 | scene='The image shows a man wearing a white hoodie with the words "WAVES OTT' | ACCEPTED
2026-06-18 13:48:25,781 | INFO | 194.00s | Music                                      | raw=0.900 | adj=0.900 | palette=0.000 | combined=0.495 | speech=0.00 | scene='The image shows a man wearing a white raincoat and a white hat. He is ' | ACCEPTED
2026-06-18 13:48:25,899 | INFO | 195.60s | Music                                      | raw=0.895 | adj=0.895 | palette=0.000 | combined=0.492 | speech=0.00 | scene='The image is a close-up of a grassy area with tall grass and bushes. T' | ACCEPTED
2026-06-18 13:48:26,048 | INFO | 197.00s | Music                                      | raw=0.849 | adj=0.849 | palette=0.000 | combined=0.467 | speech=0.00 | scene='The image shows a person walking through a field of tall grass and bus' | ACCEPTED
2026-06-18 13:48:26,182 | INFO | 197.60s | Tabla                                      | raw=0.768 | adj=0.768 | palette=0.000 | combined=0.422 | speech=0.00 | scene='The image shows a person walking through a field of tall grass and bus' | ACCEPTED
2026-06-18 13:48:26,316 | INFO | 199.00s | Music                                      | raw=0.917 | adj=0.917 | palette=0.000 | combined=0.504 | speech=0.00 | scene='The image shows a person walking through a field of tall grass and bus' | ACCEPTED
2026-06-18 13:48:26,449 | INFO | 200.40s | Tabla                                      | raw=0.805 | adj=0.805 | palette=0.000 | combined=0.443 | speech=0.00 | scene='The image is a close-up of a grassy area with shrubs and bushes. The g' | ACCEPTED
2026-06-18 13:48:26,630 | INFO | 202.20s | Music                                      | raw=0.864 | adj=0.864 | palette=0.000 | combined=0.475 | speech=0.00 | scene='The image is a still from a video titled "WAVES OTT FOR SLC". It shows' | ACCEPTED
2026-06-18 13:48:26,775 | INFO | 203.40s | Music                                      | raw=0.880 | adj=0.880 | palette=0.000 | combined=0.484 | speech=0.00 | scene='The image is a still from a video titled "WAVES OTT FOR SLC". It shows' | ACCEPTED
2026-06-18 13:48:26,934 | INFO | 204.20s | Tabla                                      | raw=0.686 | adj=0.686 | palette=0.000 | combined=0.377 | speech=0.00 | scene='The image shows a man and a woman walking through a field of tall gras' | ACCEPTED
2026-06-18 13:48:27,112 | INFO | 205.80s | Music                                      | raw=0.851 | adj=0.851 | palette=0.000 | combined=0.468 | speech=0.00 | scene='The image shows two people walking on a dirt path in a forested area. ' | ACCEPTED
2026-06-18 13:48:27,274 | INFO | 208.00s | Music                                      | raw=0.886 | adj=0.886 | palette=0.000 | combined=0.487 | speech=0.00 | scene='The image shows a woman in a white robe walking on a dirt path in a fo' | ACCEPTED
2026-06-18 13:48:27,419 | INFO | 209.20s | Tabla                                      | raw=0.807 | adj=0.807 | palette=0.000 | combined=0.444 | speech=0.00 | scene='The image shows a woman in a white robe walking on a dirt path in a fo' | ACCEPTED
2026-06-18 13:48:27,581 | INFO | 210.00s | Music                                      | raw=0.880 | adj=0.880 | palette=0.000 | combined=0.484 | speech=0.00 | scene='The image shows a group of people walking on a dirt path in a forest. ' | ACCEPTED
2026-06-18 13:48:27,715 | INFO | 211.40s | Music                                      | raw=0.885 | adj=0.885 | palette=0.000 | combined=0.487 | speech=0.00 | scene='The image shows a man and a woman walking on a dirt path in a rural ar' | ACCEPTED
2026-06-18 13:48:27,887 | INFO | 213.20s | Music                                      | raw=0.896 | adj=0.896 | palette=0.000 | combined=0.493 | speech=0.00 | scene='The image shows two people walking on a dirt path in a forested area. ' | ACCEPTED
2026-06-18 13:48:28,031 | INFO | 214.40s | Music                                      | raw=0.223 | adj=0.223 | palette=0.000 | combined=0.123 | speech=0.00 | scene='The image shows three people standing in a wooded area. The person on ' | skipped
2026-06-18 13:48:28,031 | INFO | 215.40s | Radio                                      | raw=0.087 | adj=0.087 | palette=0.000 | combined=0.048 | speech=0.00 | scene='The image shows three people, two men and a woman, standing in a woode' | skipped
2026-06-18 13:48:28,031 | INFO | 216.80s | Music                                      | raw=0.844 | adj=0.844 | palette=0.000 | combined=0.464 | speech=0.00 | scene='The image shows three people, two men and a woman, standing in a woode' | ACCEPTED
2026-06-18 13:48:28,213 | INFO | 217.60s | Animal                                     | raw=0.660 | adj=0.660 | palette=0.000 | combined=0.363 | speech=0.00 | scene='The image shows three people standing in a field with trees in the bac' | ACCEPTED
2026-06-18 13:48:28,340 | INFO | 218.20s | Music                                      | raw=0.808 | adj=0.808 | palette=0.000 | combined=0.444 | speech=0.00 | scene='The image shows three people standing in a field with trees in the bac' | ACCEPTED
2026-06-18 13:48:28,478 | INFO | 219.40s | Radio                                      | raw=0.183 | adj=0.183 | palette=0.000 | combined=0.101 | speech=0.00 | scene='The image shows a dirt path winding through a grassy area with trees a' | skipped
2026-06-18 13:48:28,478 | INFO | 219.80s | Vehicle                                    | raw=0.064 | adj=0.064 | palette=0.000 | combined=0.035 | speech=0.00 | scene='The image shows a dirt path winding through a grassy area with trees a' | skipped
2026-06-18 13:48:28,478 | INFO | 220.20s | Music                                      | raw=0.689 | adj=0.689 | palette=0.000 | combined=0.379 | speech=0.00 | scene='The image shows a dirt path winding through a grassy area with trees a' | ACCEPTED
2026-06-18 13:48:28,631 | INFO | 221.60s | Music                                      | raw=0.825 | adj=0.825 | palette=0.000 | combined=0.454 | speech=0.00 | scene='The image shows three people standing in a field with trees in the bac' | ACCEPTED
2026-06-18 13:48:28,776 | INFO | 223.40s | Music                                      | raw=0.857 | adj=0.857 | palette=0.000 | combined=0.471 | speech=0.00 | scene='The image shows three people standing in a field with trees in the bac' | ACCEPTED
2026-06-18 13:48:28,924 | INFO | 224.00s | Tabla                                      | raw=0.832 | adj=0.832 | palette=0.000 | combined=0.457 | speech=0.00 | scene='The image shows three people standing in a field with trees in the bac' | ACCEPTED
2026-06-18 13:48:29,082 | INFO | 224.80s | Music                                      | raw=0.873 | adj=0.873 | palette=0.000 | combined=0.480 | speech=0.00 | scene='The image shows a woman wearing a white headscarf, carrying a black do' | ACCEPTED
2026-06-18 13:48:29,240 | INFO | 226.20s | Music                                      | raw=0.880 | adj=0.880 | palette=0.000 | combined=0.484 | speech=0.00 | scene='The image shows three women walking in a line, with one woman on the l' | ACCEPTED
2026-06-18 13:48:29,397 | INFO | 229.80s | Music                                      | raw=0.872 | adj=0.872 | palette=0.000 | combined=0.480 | speech=0.00 | scene='The image shows a person standing in a field with tall grass and trees' | ACCEPTED
2026-06-18 13:48:29,523 | INFO | 232.00s | Music                                      | raw=0.817 | adj=0.817 | palette=0.000 | combined=0.450 | speech=0.00 | scene='The image shows a person walking on a dirt path in a field. The person' | ACCEPTED
2026-06-18 13:48:29,673 | INFO | 233.00s | Tabla                                      | raw=0.744 | adj=0.744 | palette=0.000 | combined=0.409 | speech=0.00 | scene='The image shows a person walking on a dirt path in a field. The person' | ACCEPTED
2026-06-18 13:48:29,823 | INFO | 233.80s | Music                                      | raw=0.853 | adj=0.853 | palette=0.000 | combined=0.469 | speech=0.00 | scene='The image shows two people walking on a dirt path in a rural area. The' | ACCEPTED
2026-06-18 13:48:29,958 | INFO | 235.40s | Tabla                                      | raw=0.724 | adj=0.724 | palette=0.000 | combined=0.398 | speech=0.00 | scene='The image shows three women walking on a dirt path in a rural area. Th' | ACCEPTED
2026-06-18 13:48:30,101 | INFO | 237.80s | Music                                      | raw=0.872 | adj=0.872 | palette=0.000 | combined=0.480 | speech=0.00 | scene='The image shows three people walking on a dirt path in a rural area. T' | ACCEPTED
2026-06-18 13:48:30,232 | INFO | 239.00s | Tabla                                      | raw=0.739 | adj=0.739 | palette=0.000 | combined=0.406 | speech=0.00 | scene='The image shows three people walking on a dirt path in a rural area. T' | ACCEPTED
2026-06-18 13:48:30,382 | INFO | 240.40s | Music                                      | raw=0.844 | adj=0.844 | palette=0.000 | combined=0.464 | speech=0.00 | scene='The image shows three people walking on a dirt path in a rural area. T' | ACCEPTED
2026-06-18 13:48:30,500 | INFO | 242.40s | Music                                      | raw=0.885 | adj=0.885 | palette=0.000 | combined=0.487 | speech=0.00 | scene='The image shows two people walking on a dirt path in a rural area. The' | ACCEPTED
2026-06-18 13:48:30,620 | INFO | 243.40s | Tabla                                      | raw=0.793 | adj=0.793 | palette=0.000 | combined=0.436 | speech=0.00 | scene='The image shows two people walking on a dirt path in a rural area. The' | ACCEPTED
2026-06-18 13:48:30,749 | INFO | 245.00s | Music                                      | raw=0.798 | adj=0.798 | palette=0.000 | combined=0.439 | speech=0.00 | scene='The image shows a dense forest with various plants and trees. The grou' | ACCEPTED
2026-06-18 13:48:30,898 | INFO | 246.20s | Inside, small room                         | raw=0.074 | adj=0.074 | palette=0.000 | combined=0.041 | speech=0.00 | scene='The image shows a dense forest with various plants and trees. The grou' | skipped
2026-06-18 13:48:30,898 | INFO | 246.60s | Radio                                      | raw=0.077 | adj=0.062 | palette=0.000 | combined=0.034 | speech=0.38 | scene='The image shows a woman walking through a dense jungle. She is wearing' | skipped
2026-06-18 13:48:30,898 | INFO | 247.40s | Music                                      | raw=0.143 | adj=0.071 | palette=0.000 | combined=0.039 | speech=1.00 | scene='The image shows a woman walking through a dense jungle. She is wearing' | skipped
2026-06-18 13:48:30,898 | INFO | 247.60s | Animal                                     | raw=0.700 | adj=0.350 | palette=0.000 | combined=0.192 | speech=1.00 | scene='The image shows a woman walking through a dense jungle. She is wearing' | ACCEPTED
2026-06-18 13:48:31,039 | INFO | 249.40s | Music                                      | raw=0.361 | adj=0.192 | palette=0.000 | combined=0.105 | speech=0.94 | scene='The image is a still from a video titled "WAVES OTT FOR SLC". It shows' | skipped
2026-06-18 13:48:31,039 | INFO | 249.60s | Animal                                     | raw=0.267 | adj=0.170 | palette=0.000 | combined=0.093 | speech=0.73 | scene='The image is a still from a video titled "WAVES OTT FOR SLC". It shows' | skipped
2026-06-18 13:48:31,039 | INFO | 250.00s | Fowl                                       | raw=0.676 | adj=0.571 | palette=0.000 | combined=0.314 | speech=0.31 | scene='The image is a still from a video titled "WAVES OTT FOR SLC". It shows' | ACCEPTED
2026-06-18 13:48:31,184 | INFO | 250.60s | Goose                                      | raw=0.803 | adj=0.803 | palette=0.000 | combined=0.442 | speech=0.00 | scene='The image is a still from a video titled "WAVES OTT FOR SLC". It shows' | ACCEPTED
2026-06-18 13:48:31,331 | INFO | 251.40s | Fowl                                       | raw=0.238 | adj=0.143 | palette=0.000 | combined=0.079 | speech=0.79 | scene='The image is a still from a video titled "WAVES OTT FOR SLC". It appea' | skipped
2026-06-18 13:48:31,331 | INFO | 252.80s | Livestock, farm animals, working animals   | raw=0.415 | adj=0.350 | palette=0.000 | combined=0.193 | speech=0.31 | scene='The image shows a dirt path in a forest. The path is surrounded by tre' | ACCEPTED
2026-06-18 13:48:31,450 | INFO | 253.40s | Animal                                     | raw=0.905 | adj=0.905 | palette=0.000 | combined=0.498 | speech=0.00 | scene='The image shows a dirt path in a forest. The path is surrounded by tre' | ACCEPTED
2026-06-18 13:48:31,582 | INFO | 254.80s | Bird                                       | raw=0.362 | adj=0.276 | palette=0.000 | combined=0.152 | speech=0.48 | scene='The image shows a person sitting under a large tree in a wooded area. ' | skipped
2026-06-18 13:48:31,582 | INFO | 255.00s | Chicken, rooster                           | raw=0.431 | adj=0.283 | palette=0.000 | combined=0.155 | speech=0.69 | scene='The image shows a person sitting under a large tree in a wooded area. ' | skipped
2026-06-18 13:48:31,582 | INFO | 256.20s | Duck                                       | raw=0.395 | adj=0.198 | palette=0.000 | combined=0.109 | speech=1.00 | scene='The image is a still from a movie or TV show. It shows a dense forest ' | skipped
2026-06-18 13:48:31,582 | INFO | 256.80s | Honk                                       | raw=0.430 | adj=0.273 | palette=0.316 | combined=0.292 | speech=0.73 | scene='The image shows a man standing in a jungle-like environment with trees' | ACCEPTED
2026-06-18 13:48:31,716 | INFO | 257.40s | Animal                                     | raw=0.359 | adj=0.341 | palette=0.000 | combined=0.187 | speech=0.10 | scene='The image shows a man standing in a jungle-like environment with trees' | ACCEPTED
2026-06-18 13:48:31,849 | INFO | 258.40s | Crow                                       | raw=0.820 | adj=0.820 | palette=0.000 | combined=0.451 | speech=0.00 | scene='The image shows a man with long hair and a beard walking through a for' | ACCEPTED
2026-06-18 13:48:31,950 | INFO | 258.60s | Honk                                       | raw=0.514 | adj=0.514 | palette=0.253 | combined=0.397 | speech=0.00 | scene='The image shows a man with long hair and a beard walking through a for' | ACCEPTED
2026-06-18 13:48:32,083 | INFO | 260.80s | Honk                                       | raw=0.395 | adj=0.197 | palette=0.262 | combined=0.227 | speech=1.00 | scene='The image shows a man with long dark hair and a beard walking through ' | ACCEPTED
2026-06-18 13:48:32,249 | INFO | 261.20s | Crow                                       | raw=0.646 | adj=0.323 | palette=0.246 | combined=0.288 | speech=1.00 | scene='The image shows a man with long dark hair and a beard walking through ' | ACCEPTED
2026-06-18 13:48:32,366 | INFO | 261.40s | Bird                                       | raw=0.309 | adj=0.154 | palette=0.000 | combined=0.085 | speech=1.00 | scene='The image shows a man with long hair and a beard walking through a jun' | skipped
2026-06-18 13:48:32,366 | INFO | 262.00s | Animal                                     | raw=0.228 | adj=0.114 | palette=0.000 | combined=0.063 | speech=1.00 | scene='The image shows a man with long hair and a beard walking through a jun' | skipped
2026-06-18 13:48:32,366 | INFO | 262.60s | Honk                                       | raw=0.264 | adj=0.154 | palette=0.259 | combined=0.201 | speech=0.83 | scene='The image shows a man with long hair and a beard walking through a jun' | ACCEPTED
2026-06-18 13:48:32,493 | INFO | 263.40s | Squeal                                     | raw=0.119 | adj=0.119 | palette=0.000 | combined=0.065 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:32,493 | INFO | 264.20s | Animal                                     | raw=0.356 | adj=0.356 | palette=0.000 | combined=0.196 | speech=0.00 | scene='The image shows a woman walking on a dirt path in a forest. She is wea' | ACCEPTED
2026-06-18 13:48:32,617 | INFO | 264.40s | Bird                                       | raw=0.343 | adj=0.343 | palette=0.000 | combined=0.188 | speech=0.00 | scene='The image shows a woman walking on a dirt path in a forest. She is wea' | ACCEPTED
2026-06-18 13:48:32,760 | INFO | 265.00s | Cricket                                    | raw=0.046 | adj=0.042 | palette=0.000 | combined=0.023 | speech=0.17 | scene='The image shows a woman walking on a dirt path in a forest. She is wea' | skipped
2026-06-18 13:48:32,760 | INFO | 265.60s | Animal                                     | raw=0.097 | adj=0.059 | palette=0.000 | combined=0.032 | speech=0.79 | scene='The image shows a woman walking on a dirt path in a forest. She is wea' | skipped
2026-06-18 13:48:32,760 | INFO | 265.80s | Outside, rural or natural                  | raw=0.134 | adj=0.067 | palette=0.246 | combined=0.147 | speech=1.00 | scene='The image shows a man walking on a dirt path in a forest. He is wearin' | skipped
2026-06-18 13:48:32,760 | INFO | 266.80s | Chicken, rooster                           | raw=0.382 | adj=0.203 | palette=0.000 | combined=0.112 | speech=0.94 | scene='The image shows a man walking on a dirt path in a forest. He is wearin' | skipped
2026-06-18 13:48:32,775 | INFO | 268.00s | Mouse                                      | raw=0.164 | adj=0.122 | palette=0.000 | combined=0.067 | speech=0.52 | scene='The image shows a man in a red robe standing in a wooded area. He is f' | skipped
2026-06-18 13:48:32,775 | INFO | 269.00s | Bird                                       | raw=0.363 | adj=0.363 | palette=0.000 | combined=0.200 | speech=0.00 | scene='The image is a still from a movie titled "WAVES OTT FOR SLC". It shows' | ACCEPTED
2026-06-18 13:48:32,907 | INFO | 269.60s | Animal                                     | raw=0.432 | adj=0.351 | palette=0.000 | combined=0.193 | speech=0.38 | scene='The image is a still from a movie titled "WAVES OTT FOR SLC". It shows' | ACCEPTED
2026-06-18 13:48:33,040 | INFO | 269.80s | Fowl                                       | raw=0.244 | adj=0.173 | palette=0.000 | combined=0.095 | speech=0.58 | scene='The image is a still from a movie titled "WAVES OTT FOR SLC". It shows' | skipped
2026-06-18 13:48:33,040 | INFO | 270.20s | Alarm                                      | raw=0.281 | adj=0.140 | palette=0.000 | combined=0.077 | speech=1.00 | scene='The image shows two people, a man and a woman, sitting on the ground i' | skipped
2026-06-18 13:48:33,040 | INFO | 270.80s | Bird                                       | raw=0.289 | adj=0.144 | palette=0.000 | combined=0.080 | speech=1.00 | scene='The image shows two people, a man and a woman, sitting on the ground i' | skipped
2026-06-18 13:48:33,040 | INFO | 271.20s | Duck                                       | raw=0.515 | adj=0.257 | palette=0.000 | combined=0.141 | speech=1.00 | scene='The image shows two people, a man and a woman, sitting on the ground i' | skipped
2026-06-18 13:48:33,040 | INFO | 271.40s | Animal                                     | raw=0.633 | adj=0.317 | palette=0.000 | combined=0.174 | speech=1.00 | scene='The image shows two people, a man and a woman, sitting on the ground i' | ACCEPTED
2026-06-18 13:48:33,166 | INFO | 271.80s | Goose                                      | raw=0.510 | adj=0.255 | palette=0.000 | combined=0.140 | speech=1.00 | scene='The image shows a scene from a movie or TV show. It shows three people' | skipped
2026-06-18 13:48:33,166 | INFO | 273.40s | Animal                                     | raw=0.585 | adj=0.402 | palette=0.000 | combined=0.221 | speech=0.62 | scene='The image shows a woman sitting on the ground in a forest. She is wear' | ACCEPTED
2026-06-18 13:48:33,300 | INFO | 273.80s | Bird                                       | raw=0.258 | adj=0.231 | palette=0.000 | combined=0.127 | speech=0.21 | scene='The image shows a woman sitting on the ground in a forest. She is wear' | skipped
2026-06-18 13:48:33,300 | INFO | 274.40s | Fowl                                       | raw=0.567 | adj=0.461 | palette=0.000 | combined=0.253 | speech=0.38 | scene='The image shows a woman sitting on the ground in a forest. She is wear' | ACCEPTED
2026-06-18 13:48:33,400 | INFO | 274.60s | Animal                                     | raw=0.540 | adj=0.382 | palette=0.000 | combined=0.210 | speech=0.58 | scene='The image is a still from a movie or TV show. It shows a man sitting o' | ACCEPTED
2026-06-18 13:48:33,517 | INFO | 274.80s | Chuckle, chortle                           | raw=0.287 | adj=0.174 | palette=0.000 | combined=0.096 | speech=0.79 | scene='The image is a still from a movie or TV show. It shows a man sitting o' | skipped
2026-06-18 13:48:33,517 | INFO | 275.80s | Bird                                       | raw=0.340 | adj=0.170 | palette=0.000 | combined=0.093 | speech=1.00 | scene='The image is a still from a movie or TV show. It shows a man sitting o' | skipped
2026-06-18 13:48:33,517 | INFO | 276.20s | Animal                                     | raw=0.723 | adj=0.361 | palette=0.000 | combined=0.199 | speech=1.00 | scene='The image shows a person wearing a white shirt and a green scarf. The ' | ACCEPTED
2026-06-18 13:48:33,666 | INFO | 276.80s | Gasp                                       | raw=0.083 | adj=0.049 | palette=0.000 | combined=0.027 | speech=0.83 | scene='The image shows a person wearing a white shirt and a green scarf. The ' | skipped
2026-06-18 13:48:33,666 | INFO | 277.00s | Chuckle, chortle                           | raw=0.097 | adj=0.067 | palette=0.000 | combined=0.037 | speech=0.62 | scene='The image shows a person wearing a white shirt and a green scarf. The ' | skipped
2026-06-18 13:48:33,666 | INFO | 278.60s | Animal                                     | raw=0.636 | adj=0.583 | palette=0.000 | combined=0.321 | speech=0.17 | scene='The image shows a man and a woman in a romantic embrace. The man is we' | ACCEPTED
2026-06-18 13:48:33,795 | INFO | 280.80s | Water                                      | raw=0.116 | adj=0.058 | palette=0.000 | combined=0.032 | speech=1.00 | scene='The image shows two women, one wearing a white saree and the other wea' | skipped
2026-06-18 13:48:33,795 | INFO | 281.60s | Wild animals                               | raw=0.788 | adj=0.665 | palette=0.000 | combined=0.365 | speech=0.31 | scene='The image shows two women, one wearing a white saree and the other wea' | ACCEPTED
2026-06-18 13:48:33,908 | INFO | 281.80s | Animal                                     | raw=0.530 | adj=0.503 | palette=0.000 | combined=0.277 | speech=0.10 | scene='The image shows two women, one wearing a white saree and the other wea' | ACCEPTED
2026-06-18 13:48:34,042 | INFO | 282.80s | Owl                                        | raw=0.417 | adj=0.417 | palette=0.000 | combined=0.229 | speech=0.00 | scene='The image shows two Indian women sitting on a bench in a garden. The w' | ACCEPTED
2026-06-18 13:48:34,158 | INFO | 283.00s | Outside, rural or natural                  | raw=0.072 | adj=0.072 | palette=0.234 | combined=0.145 | speech=0.00 | scene='The image shows two Indian women sitting on a bench in a garden. The w' | skipped
2026-06-18 13:48:34,158 | INFO | 283.40s | Animal                                     | raw=0.611 | adj=0.496 | palette=0.000 | combined=0.273 | speech=0.38 | scene='The image shows two Indian women sitting on a bench in a garden. The w' | ACCEPTED
2026-06-18 13:48:34,301 | INFO | 284.80s | Animal                                     | raw=0.226 | adj=0.113 | palette=0.000 | combined=0.062 | speech=1.00 | scene='The image shows two women embracing each other in a loving hug. The wo' | skipped
2026-06-18 13:48:34,301 | INFO | 287.20s | Animal                                     | raw=0.442 | adj=0.442 | palette=0.000 | combined=0.243 | speech=0.00 | scene='The image shows two women sitting on a bench in a garden. The woman on' | ACCEPTED
2026-06-18 13:48:34,432 | INFO | 287.40s | Owl                                        | raw=0.392 | adj=0.392 | palette=0.000 | combined=0.215 | speech=0.00 | scene='The image shows two women sitting on a bench in a garden. The woman on' | ACCEPTED
2026-06-18 13:48:34,535 | INFO | 287.80s | Outside, rural or natural                  | raw=0.090 | adj=0.087 | palette=0.253 | combined=0.162 | speech=0.06 | scene='The image shows two women sitting on a bench in a garden. The woman on' | ACCEPTED
2026-06-18 13:48:34,659 | INFO | 288.00s | Bird                                       | raw=0.289 | adj=0.250 | palette=0.000 | combined=0.138 | speech=0.27 | scene='The image shows a man and a woman in traditional Indian attire. The wo' | skipped
2026-06-18 13:48:34,659 | INFO | 288.80s | Animal                                     | raw=0.642 | adj=0.321 | palette=0.000 | combined=0.176 | speech=1.00 | scene='The image shows a man and a woman in traditional Indian attire. The wo' | ACCEPTED
2026-06-18 13:48:34,783 | INFO | 289.60s | Bird                                       | raw=0.293 | adj=0.146 | palette=0.000 | combined=0.081 | speech=1.00 | scene='The image shows a man and a woman in traditional Indian attire. The wo' | skipped
2026-06-18 13:48:34,783 | INFO | 290.20s | Animal                                     | raw=0.245 | adj=0.194 | palette=0.000 | combined=0.107 | speech=0.42 | scene='The image shows a man and a woman in traditional Indian attire. The wo' | skipped
2026-06-18 13:48:34,783 | INFO | 291.20s | Radio                                      | raw=0.105 | adj=0.105 | palette=0.000 | combined=0.058 | speech=0.00 | scene='The image shows a woman in a traditional Indian saree, wearing a white' | skipped
2026-06-18 13:48:34,783 | INFO | 291.60s | Animal                                     | raw=0.386 | adj=0.386 | palette=0.000 | combined=0.212 | speech=0.00 | scene='The image shows a woman in a traditional Indian saree, wearing a white' | ACCEPTED
